Date,Close,High,Low,Open,Volume
2022-01-19,42.0,43.0,38.0,38.0,129900
2022-01-20,45.0,48.369998931884766,40.95000076293945,40.95000076293945,153400
2022-01-21,45.0,49.95000076293945,42.95000076293945,43.0,329500
2022-01-24,42.79999923706055,45.0,41.880001068115234,44.91999816894531,110000
2022-01-25,41.89799880981445,44.91999816894531,41.33000183105469,42.5,23500
2022-01-26,43.220001220703125,45.060001373291016,42.25,45.0099983215332,90500
2022-01-27,45.7599983215332,49.619998931884766,43.75,47.2599983215332,151600
2022-01-28,46.75,47.59999847412109,44.150001525878906,44.54999923706055,43600
2022-01-31,48.0,48.0,46.0,46.0,71300
2022-02-01,49.77999877929688,50.0,47.04999923706055,47.5,298800
2022-02-02,53.0099983215332,56.22999954223633,49.79999923706055,50.03499984741211,23860900
2022-02-03,53.619998931884766,56.56999969482422,50.29999923706055,52.18999862670898,8425500
2022-02-04,50.13999938964844,54.33000183105469,50.119998931884766,52.59999847412109,6757800
2022-02-07,46.06999969482422,50.040000915527344,46.0,50.0,9432500
2022-02-08,45.5,47.560001373291016,44.16999816894531,45.130001068115234,7277500
2022-02-09,47.310001373291016,47.45000076293945,43.880001068115234,44.75,4393100
2022-02-10,47.04999923706055,48.5,45.380001068115234,45.5099983215332,2450000
2022-02-11,48.09000015258789,48.90999984741211,46.060001373291016,46.7599983215332,3456800
2022-02-14,48.11000061035156,49.0,46.9900016784668,48.18999862670898,2155000
2022-02-15,48.0,48.45000076293945,47.20000076293945,47.70000076293945,2359800
2022-02-16,47.20000076293945,48.470001220703125,46.95000076293945,47.720001220703125,5855300
2022-02-17,45.290000915527344,47.08000183105469,45.18999862670898,46.31999969482422,3142600
2022-02-18,45.40999984741211,45.900001525878906,44.79999923706055,45.150001525878906,2018700
2022-02-22,43.540000915527344,45.68000030517578,43.4900016784668,45.40999984741211,2611100
2022-02-23,43.09000015258789,43.9900016784668,42.18000030517578,43.68999862670898,2791200
2022-02-24,44.31999969482422,44.59000015258789,42.220001220703125,43.150001525878906,2447900
2022-02-25,43.90999984741211,44.93000030517578,43.7400016784668,44.29999923706055,2040700
2022-02-28,45.97999954223633,46.619998931884766,42.459999084472656,43.29999923706055,5534900
2022-03-01,47.790000915527344,48.04999923706055,45.34999847412109,45.619998931884766,4212900
2022-03-02,49.459999084472656,50.29999923706055,47.33000183105469,48.0,3517100
2022-03-03,49.52000045776367,50.33000183105469,47.547000885009766,49.81999969482422,2072200
2022-03-04,51.0,51.040000915527344,48.25,49.16999816894531,2544600
2022-03-07,51.650001525878906,52.58000183105469,49.869998931884766,51.060001373291016,2726900
2022-03-08,52.31999969482422,55.31999969482422,50.84999847412109,51.18000030517578,3873700
2022-03-09,51.33000183105469,53.68000030517578,50.59000015258789,52.43999862670898,3050600
2022-03-10,51.31999969482422,51.63999938964844,49.27000045776367,50.56999969482422,2692700
2022-03-11,49.31999969482422,51.84000015258789,48.290000915527344,51.41999816894531,3034100
2022-03-14,50.95000076293945,51.86000061035156,48.59000015258789,51.86000061035156,2916600
2022-03-15,51.290000915527344,51.59000015258789,49.900001525878906,51.34000015258789,2117400
2022-03-16,51.77000045776367,52.400001525878906,50.34999847412109,51.709999084472656,2989800
2022-03-17,50.9900016784668,52.709999084472656,50.90999984741211,51.880001068115234,2244600
2022-03-18,49.0099983215332,51.40999984741211,48.880001068115234,50.650001525878906,9663900
2022-03-21,49.220001220703125,49.43000030517578,48.59999847412109,48.90999984741211,2452000
2022-03-22,51.13999938964844,52.04999923706055,50.0099983215332,50.34999847412109,3841900
2022-03-23,50.9900016784668,51.77000045776367,50.70000076293945,50.70000076293945,2396200
2022-03-24,52.40999984741211,52.58000183105469,50.766998291015625,51.18000030517578,2335200
2022-03-25,53.79999923706055,53.81999969482422,52.02999877929688,52.2400016784668,2441200
2022-03-28,56.77999877929688,56.84999847412109,54.04999923706055,54.380001068115234,3127000
2022-03-29,56.33000183105469,57.38999938964844,54.630001068115234,57.0,2201300
2022-03-30,57.5,57.790000915527344,55.70000076293945,56.16999816894531,1934100
2022-03-31,56.25,59.08000183105469,55.77999877929688,58.34000015258789,3817600
2022-04-01,58.02000045776367,58.29999923706055,55.70000076293945,56.36000061035156,2156500
2022-04-04,58.380001068115234,58.70000076293945,57.52999877929688,58.36000061035156,1885100
2022-04-05,59.0,60.31999969482422,58.45000076293945,58.650001525878906,2143100
2022-04-06,59.59999847412109,60.08000183105469,58.369998931884766,58.900001525878906,2559400
2022-04-07,60.90999984741211,61.06999969482422,59.34999847412109,59.7599983215332,3925800
2022-04-08,64.0199966430664,64.9000015258789,60.900001525878906,61.220001220703125,4762100
2022-04-11,60.68000030517578,64.66200256347656,60.40999984741211,64.18000030517578,3487700
2022-04-12,61.869998931884766,63.209999084472656,60.880001068115234,61.0,2553000
2022-04-13,64.19999694824219,64.55000305175781,61.75,62.040000915527344,3405700
2022-04-14,62.54999923706055,64.72000122070312,62.180999755859375,64.12000274658203,1860100
2022-04-18,63.310001373291016,64.16999816894531,62.290000915527344,62.290000915527344,1216800
2022-04-19,66.70999908447266,66.88999938964844,62.880001068115234,63.630001068115234,2078800
2022-04-20,65.41000366210938,68.68000030517578,65.06500244140625,67.81999969482422,2182800
2022-04-21,62.66999816894531,66.30000305175781,62.150001525878906,65.0,2493700
2022-04-22,62.43000030517578,64.45600128173828,62.290000915527344,62.5,2030500
2022-04-25,62.27000045776367,62.84000015258789,59.43999862670898,62.36000061035156,2261600
2022-04-26,59.95000076293945,62.220001220703125,59.90999984741211,61.79999923706055,2136500
2022-04-27,60.09000015258789,61.18999862670898,59.72999954223633,60.0099983215332,1991600
2022-04-28,61.310001373291016,61.34999847412109,58.79999923706055,60.220001220703125,3354600
2022-04-29,59.209999084472656,61.86000061035156,59.150001525878906,61.5,2578400
2022-05-02,58.20000076293945,59.9900016784668,56.900001525878906,59.29999923706055,2488200
2022-05-03,59.70000076293945,60.45000076293945,58.45000076293945,58.45000076293945,2224200
2022-05-04,61.810001373291016,62.29499816894531,59.84299850463867,60.119998931884766,2628900
2022-05-05,60.15999984741211,61.9900016784668,59.16999816894531,61.220001220703125,1946800
2022-05-06,60.27000045776367,61.22999954223633,58.70000076293945,60.2599983215332,2861000
2022-05-09,57.619998931884766,60.56999969482422,56.56999969482422,60.56999969482422,2193700
2022-05-10,57.040000915527344,59.869998931884766,56.73500061035156,58.25,2156200
2022-05-11,57.369998931884766,59.02999877929688,56.52999877929688,57.11000061035156,1877000
2022-05-12,53.470001220703125,57.84999847412109,53.08000183105469,57.310001373291016,3785600
2022-05-13,54.61000061035156,55.9010009765625,53.630001068115234,54.52999877929688,2317500
2022-05-16,56.59000015258789,57.130001068115234,54.34000015258789,54.41999816894531,1631900
2022-05-17,59.31999969482422,59.47999954223633,55.97999954223633,56.84999847412109,2215100
2022-05-18,57.27999877929688,60.255001068115234,56.93000030517578,59.41999816894531,4609100
2022-05-19,57.22999954223633,57.5099983215332,54.91999816894531,57.130001068115234,2181100
2022-05-20,56.650001525878906,58.93999862670898,55.4900016784668,57.5099983215332,2266200
2022-05-23,56.59999847412109,57.59000015258789,55.86000061035156,57.5,1581800
2022-05-24,56.77999877929688,57.36000061035156,55.06999969482422,56.54999923706055,1682300
2022-05-25,59.16999816894531,59.34000015258789,56.880001068115234,56.880001068115234,1974700
2022-05-26,62.470001220703125,63.042999267578125,59.16999816894531,59.18000030517578,3260100
2022-05-27,66.5999984741211,66.63999938964844,62.0,62.400001525878906,2793800
2022-05-31,62.08000183105469,66.38999938964844,61.369998931884766,65.54000091552734,7389300
2022-06-01,63.650001525878906,63.91999816894531,62.150001525878906,62.380001068115234,2008600
2022-06-02,63.75,64.12000274658203,61.97999954223633,63.68999862670898,1758500
2022-06-03,65.16999816894531,65.81999969482422,63.119998931884766,63.2599983215332,1793500
2022-06-06,66.38999938964844,66.94000244140625,65.38500213623047,65.56999969482422,2033200
2022-06-07,66.55000305175781,66.69999694824219,65.16100311279297,65.5199966430664,2721700
2022-06-08,64.7699966430664,66.47000122070312,63.130001068115234,66.44000244140625,1922200
2022-06-09,61.209999084472656,64.45999908447266,61.15999984741211,64.26000213623047,1811000
2022-06-10,59.790000915527344,61.060001373291016,59.209999084472656,59.84999847412109,1540800
2022-06-13,55.47999954223633,58.9900016784668,55.20000076293945,58.27000045776367,2113200
2022-06-14,54.43999862670898,56.47999954223633,53.31999969482422,56.02999877929688,2330400
2022-06-15,58.20000076293945,59.55500030517578,55.68000030517578,55.70000076293945,3891700
2022-06-16,58.2599983215332,58.34999847412109,56.08000183105469,56.33000183105469,4837000
2022-06-17,58.09999847412109,59.5,55.48500061035156,58.54999923706055,6478700
2022-06-21,60.380001068115234,60.93999862670898,58.09999847412109,58.09999847412109,4363600
2022-06-22,59.209999084472656,60.43000030517578,58.8650016784668,59.27999877929688,3233400
2022-06-23,58.650001525878906,61.22999954223633,57.790000915527344,59.880001068115234,2667600
2022-06-24,59.27999877929688,60.34000015258789,57.97999954223633,58.84000015258789,6473700
2022-06-27,59.41999816894531,59.87099838256836,58.41999816894531,59.119998931884766,1718900
2022-06-28,58.08000183105469,60.90999984741211,57.83000183105469,59.84000015258789,1401700
2022-06-29,57.310001373291016,58.15499877929688,56.31999969482422,57.959999084472656,1412200
2022-06-30,57.2599983215332,58.83399963378906,56.54999923706055,56.900001525878906,2424400
2022-07-01,57.59999847412109,58.09000015258789,56.619998931884766,56.720001220703125,1531900
2022-07-05,54.93999862670898,57.369998931884766,52.88999938964844,57.150001525878906,2696000
2022-07-06,56.7599983215332,57.220001220703125,54.560001373291016,55.130001068115234,1716600
2022-07-07,59.11000061035156,59.900001525878906,57.56999969482422,57.56999969482422,1872100
2022-07-08,59.650001525878906,59.810001373291016,57.41999816894531,58.93999862670898,2096000
2022-07-11,59.84000015258789,60.13999938964844,58.40999984741211,59.650001525878906,1774700
2022-07-12,59.22999954223633,61.11000061035156,58.91999816894531,59.40999984741211,1808400
2022-07-13,59.81999969482422,60.27999877929688,58.150001525878906,58.150001525878906,1577200
2022-07-14,57.91999816894531,58.970001220703125,57.09000015258789,58.290000915527344,2608600
2022-07-15,55.65999984741211,56.64599990844727,52.63999938964844,54.959999084472656,5186100
2022-07-18,54.810001373291016,56.66999816894531,54.59000015258789,56.33000183105469,2583100
2022-07-19,55.0,55.5,54.16999816894531,55.43999862670898,2326200
2022-07-20,54.06999969482422,55.345001220703125,53.369998931884766,55.15999984741211,2803600
2022-07-21,54.15999984741211,54.85499954223633,53.310001373291016,53.86000061035156,1816800
2022-07-22,54.0,55.59999847412109,53.41999816894531,54.790000915527344,1503100
2022-07-25,54.959999084472656,55.060001373291016,53.369998931884766,53.97999954223633,1847700
2022-07-26,55.5,56.66999816894531,54.88999938964844,55.400001525878906,1993500
2022-07-27,55.52999877929688,55.7599983215332,54.18000030517578,55.02999877929688,1557200
2022-07-28,64.58999633789062,65.94000244140625,62.18999862670898,62.58000183105469,8460600
2022-07-29,66.0999984741211,66.5999984741211,63.63999938964844,63.84999847412109,3895200
2022-08-01,65.30000305175781,66.5999984741211,64.12999725341797,66.05000305175781,2735200
2022-08-02,65.83999633789062,66.79000091552734,64.98999786376953,65.30000305175781,1722900
2022-08-03,67.16999816894531,67.37999725341797,65.54000091552734,66.62999725341797,2286700
